ID;Player;Age;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;Pos;3P Dependency;2P Dependency;FT Dependency;PTS/MP;AST/MP;TRB/MP;STL/MP;BLK/MP;AST/TOV;Rebound Ratio;PTS/FGA;FT Rate;Usage Rate;PIE
387;Leaky Black;24.0;26.0;3.0;10.9;1.0;2.0;0.5;0.3;0.8;0.4;0.6;1.2;0.5;0.6;0.4;0.6;0.7;0.3;1.5;1.8;0.9;0.3;0.4;0.2;0.7;2.7;SF;0.333;0.444;0.148;0.248;0.083;0.165;0.028;0.037;4.5;0.069;1.35;0.3;0.226;4.7
388;Leandro Bolmaro;21.0;35.0;2.0;6.9;0.5;1.5;0.3;0.1;0.5;0.3;0.3;1.0;0.3;0.4;0.3;0.4;0.8;0.5;0.8;1.2;0.6;0.2;0.0;0.4;0.7;1.4;SF;0.214;0.429;0.214;0.203;0.087;0.174;0.029;0.0;1.5;0.037;0.933;0.267;0.301;2.0
389;Lester Quinones;23.0;37.0;0.0;10.6;1.5;3.8;0.4;0.9;2.4;0.4;0.6;1.4;0.5;0.5;0.5;0.8;0.7;0.6;1.4;1.9;1.0;0.2;0.1;0.5;1.2;4.4;SG;0.614;0.273;0.114;0.415;0.094;0.179;0.019;0.009;2.0;0.054;1.158;0.211;0.439;4.6
390;Lindy Waters III;25.0;34.7;0.3;13.0;1.9;4.7;0.4;1.5;4.0;0.4;0.4;0.7;0.7;0.6;0.2;0.3;0.9;0.3;1.7;1.9;0.8;0.4;0.3;0.3;0.9;5.6;SG;0.804;0.143;0.036;0.431;0.062;0.146;0.031;0.023;2.667;0.058;1.191;0.064;0.395;5.9
391;Lonnie Walker IV;24.0;61.3;12.7;21.2;4.1;9.6;0.4;1.7;4.7;0.4;2.4;4.9;0.5;0.5;1.4;1.7;0.8;0.3;2.0;2.2;1.5;0.6;0.3;0.9;1.3;11.2;SG;0.455;0.429;0.125;0.528;0.071;0.104;0.028;0.014;1.667;0.038;1.167;0.177;0.531;9.2
392;Lonzo Ball;24.0;35.0;35.0;34.6;4.6;10.9;0.4;3.1;7.4;0.4;1.5;3.5;0.4;0.6;0.6;0.8;0.8;1.0;4.4;5.4;5.1;1.8;0.9;2.3;2.4;13.0;PG;0.715;0.231;0.046;0.376;0.147;0.156;0.052;0.026;2.217;0.154;1.193;0.073;0.392;17.4
393;Lou Williams;35.0;56.0;0.0;14.3;2.2;5.7;0.4;0.7;1.8;0.4;1.6;3.9;0.4;0.4;1.2;1.4;0.9;0.3;1.3;1.6;1.9;0.5;0.1;0.8;0.9;6.3;PG;0.333;0.508;0.19;0.441;0.133;0.112;0.035;0.007;2.375;0.029;1.105;0.246;0.498;5.9
394;Luguentz Dort;23.0;68.0;67.7;30.6;4.6;11.4;0.4;2.1;6.1;0.4;2.6;5.4;0.5;0.5;2.5;3.1;0.8;1.1;3.0;4.1;1.7;0.9;0.4;1.3;3.0;13.9;SF;0.453;0.374;0.18;0.454;0.056;0.134;0.029;0.013;1.308;0.06;1.219;0.272;0.46;12.3
395;Luka Doncic;23.0;67.0;67.0;36.4;10.8;22.4;0.5;3.3;9.2;0.4;7.4;13.2;0.6;0.6;6.7;8.9;0.8;0.8;8.2;9.0;8.8;1.3;0.5;4.0;2.3;31.6;PG;0.313;0.468;0.212;0.868;0.242;0.247;0.036;0.014;2.2;0.134;1.411;0.397;0.833;33.4
396;Luka Garza;24.0;28.3;1.7;8.6;1.9;3.9;0.5;0.5;1.4;0.3;1.5;2.5;0.6;0.5;1.1;1.6;0.7;1.3;1.0;2.2;0.5;0.2;0.1;0.4;1.4;5.4;C;0.278;0.556;0.204;0.628;0.058;0.256;0.023;0.012;1.25;0.081;1.385;0.41;0.582;5.6
397;Luka amani?;24.0;43.0;7.0;9.4;1.4;3.7;0.4;0.3;1.5;0.2;1.1;2.2;0.5;0.4;1.0;1.3;0.8;0.5;1.9;2.4;0.4;0.1;0.2;0.7;0.7;4.1;PF;0.22;0.537;0.244;0.436;0.043;0.255;0.011;0.021;0.571;0.056;1.108;0.351;0.529;3.9
398;Luke Kennard;26.0;45.4;12.6;24.1;3.5;7.4;0.5;2.5;5.2;0.5;1.0;2.1;0.5;0.6;0.8;0.9;0.9;0.3;2.6;2.9;2.1;0.5;0.1;0.9;1.3;10.3;SG;0.728;0.194;0.078;0.427;0.087;0.12;0.021;0.004;2.333;0.064;1.392;0.122;0.361;11.0
399;Luke Kornet;27.5;66.0;3.5;13.6;2.0;2.8;0.7;0.0;0.1;0.6;1.9;2.8;0.7;0.7;0.6;0.8;0.9;1.5;2.0;3.5;1.0;0.3;0.8;0.4;1.2;4.6;C;0.0;0.826;0.13;0.338;0.074;0.257;0.022;0.059;2.5;0.053;1.643;0.286;0.261;8.8
400;Malachi Flynn;24.4;44.2;1.4;13.5;2.0;5.0;0.4;0.9;2.5;0.3;1.2;2.4;0.5;0.5;0.6;0.9;0.7;0.3;1.4;1.7;1.9;0.6;0.1;0.8;1.1;5.5;PG;0.491;0.436;0.109;0.407;0.141;0.126;0.044;0.007;2.375;0.038;1.1;0.18;0.459;5.7
401;Malaki Branham;19.5;70.5;30.5;22.4;3.8;8.9;0.4;1.2;3.8;0.3;2.6;5.1;0.5;0.5;0.8;1.0;0.9;0.4;2.0;2.4;2.0;0.4;0.1;1.2;1.5;9.7;SF;0.371;0.536;0.082;0.433;0.089;0.107;0.018;0.004;1.667;0.034;1.09;0.112;0.471;8.1
402;Malcolm Brogdon;30.0;47.3;20.3;29.4;5.9;12.9;0.5;1.9;4.9;0.4;4.0;8.0;0.5;0.5;2.9;3.4;0.8;0.7;3.6;4.4;5.0;0.7;0.3;1.7;1.7;16.6;PG;0.343;0.482;0.175;0.565;0.17;0.15;0.024;0.01;2.941;0.091;1.287;0.264;0.547;17.7
403;Malik Beasley;26.0;64.0;29.8;26.2;4.3;10.8;0.4;2.9;7.8;0.4;1.5;3.0;0.5;0.5;0.5;0.7;0.8;0.4;3.0;3.4;1.5;0.7;0.1;0.9;1.4;12.1;SG;0.719;0.248;0.041;0.462;0.057;0.13;0.027;0.004;1.667;0.053;1.12;0.065;0.458;10.2
404;Malik Monk;24.0;75.0;12.3;25.5;5.1;11.2;0.5;2.1;5.6;0.4;3.0;5.6;0.5;0.5;2.0;2.3;0.8;0.4;2.6;3.0;4.0;0.7;0.4;1.9;1.9;14.2;SG;0.444;0.423;0.141;0.557;0.157;0.118;0.027;0.016;2.105;0.04;1.268;0.205;0.553;14.0
405;Mamadi Diakite;26.0;22.0;2.0;8.0;1.1;2.3;0.5;0.3;1.0;0.3;0.8;1.3;0.6;0.6;0.1;0.1;1.0;0.4;1.0;1.4;0.4;0.2;0.4;0.5;1.2;2.6;PF;0.346;0.615;0.038;0.325;0.05;0.175;0.025;0.05;0.8;0.064;1.13;0.043;0.356;3.3
406;MarJon Beauchamp;22.5;50.0;6.0;13.1;1.8;4.1;0.4;0.8;2.2;0.4;1.0;1.9;0.5;0.5;0.4;0.6;0.7;0.6;1.6;2.2;0.6;0.4;0.1;0.8;1.2;4.8;SF;0.5;0.417;0.083;0.366;0.046;0.168;0.031;0.008;0.75;0.044;1.171;0.146;0.394;4.8
407;Marcus Morris;33.2;51.2;33.2;22.8;3.6;8.4;0.4;1.4;3.6;0.4;2.3;4.8;0.5;0.5;1.2;1.5;0.8;0.5;3.0;3.5;1.3;0.4;0.3;0.8;1.8;9.9;PF;0.424;0.465;0.121;0.434;0.057;0.154;0.018;0.013;1.625;0.068;1.179;0.179;0.432;9.5
408;Marcus Sasser;23.0;71.0;11.0;19.0;3.1;7.2;0.4;1.3;3.4;0.4;1.8;3.8;0.5;0.5;0.8;0.9;0.9;0.2;1.6;1.8;3.3;0.6;0.2;1.3;1.5;8.3;PG;0.47;0.434;0.096;0.437;0.174;0.095;0.032;0.011;2.538;0.025;1.153;0.125;0.468;8.7
409;Marcus Smart;28.0;50.7;50.7;31.6;4.5;10.6;0.4;1.9;5.8;0.3;2.6;4.8;0.5;0.5;1.9;2.4;0.8;0.6;2.7;3.2;5.5;1.8;0.3;2.5;2.6;12.7;PG;0.449;0.409;0.15;0.402;0.174;0.101;0.057;0.009;2.2;0.065;1.198;0.226;0.448;14.5
410;Mark Williams;21.0;43.0;17.0;19.3;3.7;5.8;0.6;0.0;0.0;0.0;3.7;5.8;0.6;0.6;1.6;2.3;0.7;2.2;4.9;7.1;0.4;0.7;1.0;0.9;2.2;9.0;C;0.0;0.822;0.178;0.466;0.021;0.368;0.036;0.052;0.444;0.165;1.552;0.397;0.4;14.5
411;Markelle Fultz;24.5;51.5;39.0;25.4;4.7;9.4;0.5;0.3;1.0;0.3;4.4;8.6;0.5;0.5;1.2;1.6;0.7;1.2;2.3;3.6;4.2;1.2;0.4;1.8;1.8;10.9;PG;0.083;0.807;0.11;0.429;0.165;0.142;0.047;0.016;2.333;0.068;1.16;0.17;0.469;13.3
412;Markieff Morris;33.3;29.3;1.3;9.7;1.1;3.0;0.4;0.7;1.8;0.4;0.4;1.2;0.4;0.5;0.3;0.3;0.9;0.4;1.6;1.9;0.8;0.3;0.1;0.5;1.0;3.3;PF;0.636;0.242;0.091;0.34;0.082;0.196;0.031;0.01;1.6;0.068;1.1;0.1;0.374;4.1
413;Markus Howard;22.0;31.0;0.0;5.7;1.3;3.3;0.4;0.9;2.3;0.4;0.4;1.0;0.4;0.5;0.6;0.7;0.9;0.1;0.3;0.4;0.2;0.3;0.0;0.2;0.5;4.1;SG;0.659;0.195;0.146;0.719;0.035;0.07;0.053;0.0;1.0;0.013;1.242;0.212;0.668;2.7
414;Marquese Chriss;24.0;34.0;0.0;10.2;1.8;3.9;0.5;0.2;0.7;0.3;1.6;3.2;0.5;0.5;0.6;1.0;0.7;1.0;2.1;3.0;0.5;0.4;0.4;0.5;1.9;4.5;PF;0.133;0.711;0.133;0.441;0.049;0.294;0.039;0.039;1.0;0.091;1.154;0.256;0.475;5.9
415;Marvin Bagley III;23.2;36.7;19.5;22.2;4.6;8.5;0.5;0.3;1.2;0.3;4.3;7.4;0.6;0.6;1.7;2.3;0.7;2.4;4.2;6.6;0.9;0.4;0.6;1.0;1.7;11.3;PF;0.08;0.761;0.15;0.509;0.041;0.297;0.018;0.027;0.9;0.18;1.329;0.271;0.474;14.3
416;Mason Plumlee;32.0;55.4;40.8;22.7;3.3;4.9;0.7;0.0;0.0;0.0;3.3;4.9;0.7;0.7;1.9;3.1;0.6;2.3;5.3;7.7;2.6;0.6;0.6;1.3;2.5;8.5;C;0.0;0.776;0.224;0.374;0.115;0.339;0.026;0.026;2.0;0.137;1.735;0.633;0.333;15.8
417;Matisse Thybulle;25.0;54.6;25.0;21.0;1.9;4.3;0.4;0.9;2.6;0.3;1.0;1.7;0.6;0.5;0.4;0.5;0.7;0.6;1.6;2.2;1.0;1.4;0.7;0.5;1.8;5.1;SG;0.529;0.392;0.078;0.243;0.048;0.105;0.067;0.033;2.0;0.04;1.186;0.116;0.239;7.4
418;Matt Ryan;25.3;28.0;0.3;10.4;1.4;3.3;0.4;1.1;2.7;0.4;0.3;0.7;0.4;0.6;0.4;0.4;0.9;0.1;0.8;0.9;0.5;0.1;0.0;0.4;0.8;4.1;SF;0.805;0.146;0.098;0.394;0.048;0.087;0.01;0.0;1.25;0.032;1.242;0.121;0.373;3.3
419;Matt Thomas;27.0;40.0;0.0;11.5;1.4;3.4;0.4;0.9;2.3;0.4;0.5;1.1;0.5;0.5;0.4;0.5;0.8;0.1;1.2;1.3;0.5;0.2;0.1;0.2;0.5;4.0;SG;0.675;0.25;0.1;0.348;0.043;0.113;0.017;0.009;2.5;0.032;1.176;0.147;0.332;3.8
420;Matthew Dellavedova;32.0;32.0;0.0;6.7;0.5;1.6;0.3;0.3;0.8;0.3;0.3;0.7;0.3;0.4;0.1;0.2;0.6;0.0;0.4;0.4;1.3;0.2;0.0;0.3;0.6;1.5;PG;0.6;0.4;0.067;0.224;0.194;0.06;0.03;0.0;4.333;0.012;0.938;0.125;0.297;1.9
421;Maurice Harkless;28.0;47.0;24.0;18.4;1.8;3.9;0.5;0.7;2.1;0.3;1.1;1.7;0.6;0.5;0.4;0.6;0.7;0.3;2.1;2.4;0.5;0.6;0.5;0.7;1.6;4.6;SF;0.457;0.478;0.087;0.25;0.027;0.13;0.033;0.027;0.714;0.051;1.179;0.154;0.264;5.6
422;Max Christie;19.5;54.0;5.0;13.3;1.3;3.1;0.4;0.6;1.6;0.4;0.6;1.5;0.5;0.5;0.4;0.6;0.8;0.2;1.8;2.0;0.7;0.2;0.2;0.4;0.8;3.6;SG;0.5;0.333;0.111;0.271;0.053;0.15;0.015;0.015;1.75;0.037;1.161;0.194;0.283;4.3
423;Max Strus;26.0;72.7;39.7;27.9;4.0;9.5;0.4;2.5;6.8;0.4;1.5;2.7;0.6;0.6;0.9;1.1;0.8;0.6;3.0;3.7;2.5;0.6;0.3;1.1;2.1;11.4;SF;0.658;0.263;0.079;0.409;0.09;0.133;0.022;0.011;2.273;0.05;1.2;0.116;0.397;11.6
424;Maxi Kleber;31.0;46.3;11.0;23.3;2.0;4.7;0.4;1.1;3.1;0.3;0.9;1.5;0.6;0.5;0.8;1.1;0.7;0.9;3.4;4.3;1.4;0.4;0.8;0.7;2.1;5.8;PF;0.569;0.31;0.138;0.249;0.06;0.185;0.017;0.034;2.0;0.093;1.234;0.234;0.253;9.0
425;Maxwell Lewis;21.0;34.0;0.0;3.0;0.1;0.6;0.2;0.0;0.3;0.1;0.1;0.4;0.2;0.2;0.1;0.1;0.7;0.1;0.1;0.1;0.2;0.1;0.0;0.3;0.1;0.3;SF;0.0;0.667;0.333;0.1;0.067;0.033;0.033;0.0;0.667;0.006;0.5;0.167;0.315;0.0
426;McKinley Wright IV;24.0;27.0;1.0;12.4;1.7;3.6;0.5;0.3;1.0;0.3;1.4;2.6;0.5;0.5;0.5;0.7;0.7;0.3;1.4;1.7;2.1;0.3;0.2;0.7;0.9;4.2;PG;0.214;0.667;0.119;0.339;0.169;0.137;0.024;0.016;3.0;0.063;1.167;0.194;0.372;5.7
427;Michael Porter Jr.;24.5;71.5;71.5;30.4;6.4;13.2;0.5;2.8;7.0;0.4;3.6;6.2;0.6;0.6;1.3;1.6;0.8;1.2;5.1;6.2;1.2;0.6;0.6;1.1;1.8;17.0;SF;0.494;0.424;0.076;0.559;0.039;0.204;0.02;0.02;1.091;0.088;1.288;0.121;0.494;17.5
428;Mikal Bridges;26.0;66.0;66.0;35.2;7.0;14.8;0.5;2.1;5.5;0.4;4.9;9.2;0.5;0.5;3.4;4.0;0.9;0.9;3.5;4.4;3.1;1.1;0.6;1.5;1.8;19.4;SF;0.325;0.505;0.175;0.551;0.088;0.125;0.031;0.017;2.067;0.067;1.311;0.27;0.513;18.7
429;Mike Conley;35.0;56.4;56.0;29.8;4.1;9.4;0.4;2.2;5.4;0.4;1.9;4.0;0.5;0.6;1.9;2.3;0.8;0.6;2.3;2.8;6.1;1.2;0.2;1.5;2.0;12.3;PG;0.537;0.309;0.154;0.413;0.205;0.094;0.04;0.007;4.067;0.051;1.309;0.245;0.4;15.5
430;Mike Muscala;31.2;41.0;4.3;14.2;1.9;4.4;0.4;1.1;2.9;0.4;0.8;1.4;0.5;0.5;0.6;0.8;0.8;0.6;2.4;3.0;0.7;0.2;0.4;0.4;1.4;5.5;C;0.6;0.291;0.109;0.387;0.049;0.211;0.014;0.028;1.75;0.073;1.25;0.182;0.363;6.7
431;Miles Bridges;24.0;74.5;73.5;36.4;7.8;16.4;0.5;2.1;6.2;0.3;5.6;10.2;0.6;0.5;2.9;3.6;0.8;1.0;6.1;7.2;3.6;0.9;0.6;2.0;2.0;20.6;PF;0.306;0.544;0.141;0.566;0.099;0.198;0.025;0.016;1.8;0.095;1.256;0.22;0.549;21.5
432;Miles McBride;22.0;57.3;6.0;13.6;1.7;4.3;0.4;0.9;2.6;0.3;0.8;1.7;0.4;0.5;0.4;0.6;0.7;0.3;0.9;1.1;1.3;0.6;0.1;0.3;1.2;4.7;PG;0.574;0.34;0.085;0.346;0.096;0.081;0.044;0.007;4.333;0.021;1.093;0.14;0.358;4.8
433;Mitchell Robinson;24.0;54.0;47.0;25.8;3.1;4.5;0.7;0.0;0.0;0.0;3.1;4.5;0.7;0.7;1.0;2.2;0.5;4.4;4.4;8.8;0.7;1.0;1.6;0.8;2.4;7.2;C;0.0;0.861;0.139;0.279;0.027;0.341;0.039;0.062;0.875;0.163;1.6;0.489;0.243;15.9
434;Mo Bamba;24.0;54.2;24.8;17.8;2.8;5.6;0.5;1.0;2.6;0.4;1.8;3.0;0.6;0.6;0.8;1.1;0.7;1.5;3.9;5.4;1.0;0.4;1.2;0.8;2.2;7.2;C;0.417;0.5;0.111;0.404;0.056;0.303;0.022;0.067;1.25;0.1;1.286;0.196;0.387;11.3
435;Monte Morris;27.2;49.2;33.8;21.7;3.2;6.9;0.4;1.2;3.0;0.4;2.0;4.0;0.5;0.5;0.7;0.9;0.8;0.3;2.2;2.4;3.5;0.7;0.2;0.6;0.8;8.2;PG;0.439;0.488;0.085;0.378;0.161;0.111;0.032;0.009;5.833;0.051;1.188;0.13;0.364;10.6
436;Montrezl Harrell;28.2;49.8;3.2;20.1;4.2;6.7;0.6;0.0;0.2;0.1;4.2;6.5;0.6;0.6;2.5;3.5;0.7;1.9;3.2;5.1;1.7;0.4;0.6;0.9;1.8;11.0;C;0.0;0.764;0.227;0.547;0.085;0.254;0.02;0.03;1.889;0.102;1.642;0.522;0.455;14.4
437;Moritz Wagner;25.0;66.7;7.3;17.5;3.6;6.7;0.5;0.8;2.5;0.3;2.8;4.2;0.7;0.6;2.2;2.6;0.8;1.1;3.1;4.2;1.4;0.5;0.2;1.1;2.1;10.1;C;0.238;0.554;0.218;0.577;0.08;0.24;0.029;0.011;1.273;0.063;1.507;0.388;0.511;11.8
438;Moses Brown;22.8;31.6;2.8;8.2;1.5;2.6;0.6;0.0;0.0;0.0;1.5;2.6;0.6;0.6;0.9;1.8;0.5;1.3;2.2;3.5;0.1;0.1;0.4;0.5;1.2;3.9;C;0.0;0.769;0.231;0.476;0.012;0.427;0.012;0.049;0.2;0.111;1.5;0.692;0.475;5.5
439;Moses Moody;20.0;60.3;7.7;14.1;2.0;4.5;0.5;0.9;2.4;0.4;1.2;2.1;0.6;0.6;0.7;1.0;0.8;0.6;1.5;2.1;0.7;0.3;0.2;0.5;1.0;5.8;SG;0.466;0.414;0.121;0.411;0.05;0.149;0.021;0.014;1.4;0.035;1.289;0.222;0.386;5.8
440;Moussa Diabaté;21.0;22.0;1.0;8.9;1.1;2.1;0.5;0.0;0.1;0.5;1.0;2.0;0.5;0.5;0.5;0.7;0.6;1.4;0.9;2.3;0.2;0.3;0.4;0.4;0.7;2.7;PF;0.0;0.741;0.185;0.303;0.022;0.258;0.034;0.045;0.5;0.105;1.286;0.333;0.316;4.3
441;Myles Turner;26.0;60.3;60.3;28.6;5.8;11.0;0.5;1.5;4.2;0.4;4.3;6.8;0.6;0.6;2.9;3.7;0.8;1.5;5.7;7.2;1.2;0.6;2.3;1.5;3.1;16.0;C;0.281;0.538;0.181;0.559;0.042;0.252;0.021;0.08;0.8;0.119;1.455;0.336;0.494;19.8
442;Naji Marshall;25.0;66.0;8.7;18.6;2.6;6.0;0.4;0.7;2.3;0.3;1.9;3.6;0.5;0.5;1.4;1.8;0.8;0.7;2.6;3.3;1.8;0.7;0.2;1.0;1.4;7.3;SF;0.288;0.521;0.192;0.392;0.097;0.177;0.038;0.011;1.8;0.05;1.217;0.3;0.419;8.5
443;Nassir Little;22.0;47.0;9.7;18.1;2.4;5.3;0.5;0.9;2.7;0.3;1.5;2.6;0.6;0.5;0.9;1.2;0.8;0.7;2.6;3.3;0.9;0.4;0.5;0.7;1.4;6.6;SF;0.409;0.455;0.136;0.365;0.05;0.182;0.022;0.028;1.286;0.07;1.245;0.226;0.361;7.8
444;Nathan Knight;24.5;37.5;1.0;7.4;1.2;2.2;0.5;0.2;0.5;0.3;1.0;1.8;0.6;0.6;1.1;1.6;0.7;0.8;1.2;1.9;0.4;0.2;0.2;0.6;1.1;3.7;PF;0.162;0.541;0.297;0.5;0.054;0.257;0.027;0.027;0.667;0.053;1.682;0.727;0.474;4.4
445;Nathan Mensah;25.0;25.0;0.0;12.3;0.5;1.1;0.4;0.0;0.0;0.0;0.5;1.1;0.4;0.4;0.4;0.5;0.8;1.2;1.4;2.6;0.4;0.2;0.6;0.6;2.6;1.3;C;0.0;0.769;0.308;0.106;0.033;0.211;0.016;0.049;0.667;0.104;1.182;0.455;0.156;3.8
446;Naz Reid;23.0;75.3;10.3;19.5;4.2;8.4;0.5;1.3;3.5;0.4;2.9;4.9;0.6;0.6;1.4;1.9;0.7;1.1;3.6;4.7;1.1;0.6;0.9;1.3;2.3;11.1;C;0.351;0.523;0.126;0.569;0.056;0.241;0.031;0.046;0.846;0.062;1.321;0.226;0.54;12.4
447;Neemias Queta;24.0;28.0;0.0;11.9;2.4;3.7;0.6;0.0;0.0;0.0;2.4;3.7;0.6;0.6;0.7;1.0;0.7;1.9;2.5;4.4;0.7;0.5;0.8;0.5;1.8;5.5;C;0.0;0.873;0.127;0.462;0.059;0.37;0.042;0.067;1.4;0.157;1.486;0.27;0.39;9.8
448;Nemanja Bjelica;33.0;71.0;0.0;16.1;2.3;4.8;0.5;0.8;2.1;0.4;1.5;2.7;0.5;0.5;0.8;1.1;0.7;0.9;3.3;4.1;2.2;0.6;0.4;1.2;1.8;6.1;C;0.393;0.492;0.131;0.379;0.137;0.255;0.037;0.025;1.833;0.059;1.271;0.229;0.403;9.5
449;Nerlens Noel;27.0;25.0;11.0;22.5;1.3;2.4;0.5;0.0;0.1;0.0;1.3;2.3;0.6;0.5;0.8;1.2;0.7;1.9;3.7;5.6;0.9;1.2;1.2;0.8;2.7;3.4;C;0.0;0.765;0.235;0.151;0.04;0.249;0.053;0.053;1.125;0.224;1.417;0.5;0.166;10.0
450;Nic Claxton;23.0;64.7;55.3;26.8;4.8;7.2;0.7;0.0;0.0;0.1;4.8;7.1;0.7;0.7;1.5;2.7;0.6;2.3;5.9;8.2;1.6;0.7;1.9;1.1;2.5;11.0;C;0.0;0.873;0.136;0.41;0.06;0.306;0.026;0.071;1.455;0.127;1.528;0.375;0.354;18.7
451;Nick Richards;25.0;60.7;21.7;17.4;2.7;4.1;0.7;0.0;0.0;0.3;2.7;4.1;0.7;0.7;1.6;2.1;0.7;1.9;3.5;5.4;0.6;0.3;0.9;0.8;2.0;7.0;C;0.0;0.771;0.229;0.402;0.034;0.31;0.017;0.052;0.75;0.089;1.707;0.512;0.335;11.5
452;Nick Smith Jr.;19.0;51.0;0.0;14.3;2.2;5.7;0.4;1.2;2.9;0.4;1.0;2.8;0.4;0.5;0.3;0.3;0.9;0.4;1.1;1.4;1.2;0.2;0.1;0.8;1.1;5.9;SG;0.61;0.339;0.051;0.413;0.084;0.098;0.014;0.007;1.5;0.029;1.035;0.053;0.464;4.6
453;Nickeil Alexander-Walker;23.8;52.5;11.0;19.6;3.0;7.5;0.4;1.4;3.9;0.4;1.6;3.5;0.5;0.5;0.9;1.2;0.7;0.4;1.8;2.2;2.2;0.6;0.4;1.1;1.6;8.3;SG;0.506;0.386;0.108;0.423;0.112;0.112;0.031;0.02;2.0;0.042;1.107;0.16;0.466;7.8
454;Nicolas Batum;34.2;63.5;37.2;24.5;2.2;5.0;0.4;1.4;3.7;0.4;0.8;1.3;0.6;0.6;0.4;0.5;0.7;0.9;3.2;4.1;1.9;0.8;0.6;0.7;1.7;6.3;PF;0.667;0.254;0.063;0.257;0.078;0.167;0.033;0.024;2.714;0.065;1.26;0.1;0.242;10.1
455;Nikola Jokic;27.0;74.0;74.0;33.9;10.0;16.8;0.6;1.1;3.0;0.4;9.0;13.8;0.7;0.6;4.8;5.9;0.8;2.7;10.0;12.7;8.9;1.4;0.8;3.5;2.5;26.0;C;0.127;0.692;0.185;0.767;0.263;0.375;0.041;0.024;2.543;0.172;1.548;0.351;0.675;38.4
456;Nikola Jovic;20.0;46.0;38.0;19.5;2.8;6.1;0.5;1.4;3.5;0.4;1.3;2.6;0.5;0.6;0.7;1.0;0.7;0.5;3.6;4.2;2.0;0.5;0.3;0.9;1.8;7.7;PF;0.545;0.338;0.091;0.395;0.103;0.215;0.026;0.015;2.222;0.089;1.262;0.164;0.382;10.1
457;Nikola Vucevic;32.0;77.0;76.3;33.6;7.5;15.2;0.5;1.4;4.3;0.3;6.1;11.0;0.6;0.5;1.4;1.8;0.8;2.2;8.7;10.8;3.2;0.8;0.8;1.7;2.4;17.7;C;0.237;0.689;0.079;0.527;0.095;0.321;0.024;0.024;1.882;0.142;1.164;0.118;0.527;23.6
458;Noah Clowney;19.0;23.0;4.0;16.1;2.2;4.0;0.5;0.5;1.4;0.4;1.7;2.6;0.6;0.6;0.9;1.3;0.7;1.1;2.4;3.5;0.8;0.3;0.7;0.7;1.1;5.8;PF;0.259;0.586;0.155;0.36;0.05;0.217;0.019;0.043;1.143;0.152;1.45;0.325;0.327;8.2
459;Noah Vonleh;27.0;23.0;1.0;7.4;0.5;1.0;0.5;0.0;0.2;0.2;0.4;0.9;0.5;0.5;0.1;0.1;1.0;0.8;1.3;2.1;0.3;0.1;0.3;0.5;1.5;1.1;C;0.0;0.727;0.091;0.149;0.041;0.284;0.014;0.041;0.6;0.091;1.1;0.1;0.209;2.9
460;Norman Powell;28.8;55.2;22.8;29.5;5.8;12.2;0.5;2.2;5.3;0.4;3.6;7.0;0.5;0.6;3.5;4.3;0.8;0.4;2.6;3.0;1.8;0.8;0.4;1.4;2.2;17.2;SF-SG;0.384;0.419;0.203;0.583;0.061;0.102;0.027;0.014;1.286;0.054;1.41;0.352;0.525;14.6
461;OG Anunoby;25.4;43.0;43.0;34.8;5.9;12.4;0.5;2.1;5.6;0.4;3.8;6.9;0.6;0.6;1.6;2.1;0.8;1.1;3.4;4.6;2.2;1.5;0.7;1.7;2.6;15.6;SF;0.404;0.487;0.103;0.448;0.063;0.132;0.043;0.02;1.294;0.105;1.258;0.169;0.432;15.8
462;Obi Toppin;24.0;73.7;14.3;18.0;3.4;6.7;0.5;1.1;3.0;0.4;2.4;3.6;0.7;0.6;0.9;1.2;0.8;0.8;2.7;3.5;1.2;0.4;0.4;0.7;1.4;8.9;PF;0.371;0.539;0.101;0.494;0.067;0.194;0.022;0.022;1.714;0.047;1.328;0.179;0.44;10.1
463;Ochai Agbaji;22.8;53.8;19.5;21.2;2.5;6.0;0.4;0.9;3.0;0.3;1.6;3.0;0.5;0.5;0.6;0.9;0.7;0.9;1.7;2.7;1.1;0.5;0.5;0.8;1.6;6.4;SG;0.422;0.5;0.094;0.302;0.052;0.127;0.024;0.024;1.375;0.048;1.067;0.15;0.339;6.5
464;Olivier Sarr;22.0;22.0;2.0;19.1;2.6;4.6;0.6;0.6;1.3;0.4;2.0;3.3;0.6;0.6;1.1;1.3;0.8;1.5;2.7;4.2;0.9;0.3;0.7;1.0;2.4;7.0;C;0.257;0.571;0.157;0.366;0.047;0.22;0.016;0.037;0.9;0.191;1.522;0.283;0.323;9.9
465;Olivier-Maxence Prosper;21.0;40.0;1.0;8.4;1.0;2.6;0.4;0.3;1.1;0.3;0.7;1.5;0.5;0.4;0.7;1.0;0.7;0.6;1.4;2.0;0.6;0.2;0.1;0.2;0.5;3.0;PF;0.3;0.467;0.233;0.357;0.071;0.238;0.024;0.012;3.0;0.05;1.154;0.385;0.386;3.8
